ID,P17,P45,P73,P84,P100,P112,P5,P10,P39,P107,P3,P15,P48,P75,P101,P24,P42,P76,P99
G4_2PS_5C_17,119119,193196,279282,301301,352352,382385,082082,105108,177179,363372,090092,127127,201201,268268,346346,145145,192192,288291,344358
G4_2PS_5C_18,119119,196196,282282,301301,352352,382382,082082,105108,179179,363363,090090,127127,201201,268268,346346,145145,192192,291291,344344
G4_2PS_5F_01,123123,193193,282282,301301,352352,382382,082082,105108,000000,000000,090092,127127,201201,279279,346346,145145,192192,288288,344344
G4_2PS_5F_02,119123,196196,282282,301301,352352,382382,082082,105108,177177,000000,090090,127127,201201,268268,346346,145145,190192,288288,344344
G4_2PS_5F_03,123123,193193,282282,301301,352360,382382,082082,105108,177179,363363,090092,127127,201201,279279,346346,145145,192192,288288,344344
G4_2PS_5F_04,119119,196196,282282,301301,352352,382382,073079,105108,177177,363363,090090,127127,201201,268268,346346,145145,192192,291291,344344
G4_2PS_5F_05,119119,193193,282282,301301,352360,382382,073079,105108,177177,363363,090092,127127,201201,268279,346346,145145,190192,288291,344344
G4_2PS_5F_06,123123,196196,282282,301301,352352,382382,073079,105108,177177,363363,090090,127127,201201,268268,346346,145145,190190,291291,344344
G4_2PS_5F_07,119123,193196,282282,301301,360360,382382,082082,105108,179179,363363,092092,123127,201201,268268,346346,145145,192192,288291,344344
G4_2PS_5F_08,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,090090,127127,201201,279279,346346,145145,192192,291291,344344
G4_2PS_5F_09,119119,196196,282282,301301,352360,382382,073079,105108,179179,363372,090092,123127,201201,268268,346346,145145,190190,291291,344344
G4_2PS_5F_10,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,092092,127127,201201,268268,346346,145145,190190,288288,344344
G4_2PS_5F_11,119119,193193,282282,301301,352352,382382,082082,105108,179179,363363,090090,127127,201201,268268,346346,145145,190190,291291,344344
G4_2PS_5F_13,119119,193196,282282,301301,352360,382382,073082,105108,177179,363363,090092,127127,201201,268279,346346,145145,192192,291291,344344
G4_2PS_5F_14,119119,196196,282282,301301,352352,382382,082082,105108,179179,372372,090090,123123,201201,279279,346346,145145,192192,291291,344344
G4_2PS_5F_15,123123,193196,282282,301301,352352,382382,082082,105108,179179,000000,090092,127127,201201,279279,346346,145145,192192,288288,344344
G4_2PS_5F_16,119119,193193,279282,301301,352362,382382,082082,108108,175175,372372,088090,123127,201201,266268,346346,148148,190190,275288,363363
G4_2PS_5F_17,119119,196196,282282,301301,352352,382382,073079,105108,179179,363363,090090,127127,201201,268268,346346,145145,190192,291291,344344
G4_2PS_5F_18,123123,193196,282282,301301,360360,382382,082082,105108,179179,363372,092092,123127,201201,268268,346346,145145,192192,288288,344344
G4_2PS_5F_19,123123,193193,282282,301301,352352,382382,082082,105108,178178,000000,090092,127127,201201,279279,346346,145145,192192,288288,344344
G4_2PS_5F_20,119123,196196,282282,301301,352352,382382,000000,105108,179179,372372,090092,127127,201201,268268,346346,145145,192192,291291,344344
G4_2PS_6C_01,123123,196196,282282,301301,360360,385385,073079,105108,177177,363363,092092,127127,201201,268268,346346,145145,192192,288288,358358
G4_2PS_6C_02,119123,196196,279282,301301,352360,385385,073079,105108,177177,363372,090092,123127,201201,268268,346346,145145,192192,291291,358358
G4_2PS_6C_03,119123,196196,279282,301301,352360,382385,082082,105108,177179,363372,090092,123127,201201,268279,346346,145145,192194,291291,344358
G4_2PS_6C_04,119119,196196,282282,301301,360360,382382,082082,105108,179179,363363,090090,127127,201201,268268,346346,145145,194194,291291,344344
G4_2PS_6C_05,119119,196196,279282,301301,360360,382385,082082,105108,177179,363372,090092,127127,201201,268268,346346,145145,192194,291291,344358
G4_2PS_6C_06,119119,196196,282282,301301,352352,382382,073079,105108,179179,372372,090090,123123,201201,268268,346346,145145,192192,291291,344344
G4_2PS_6C_07,119119,193196,279279,301301,352360,382385,082082,105108,177179,372372,092092,123127,201201,268268,346346,145145,192192,291291,344358
G4_2PS_6C_08,119119,196196,279279,301301,352352,385385,073079,105108,177177,372372,092092,123127,201201,268268,346346,145145,192192,288291,358358
G4_2PS_6C_09,123123,196196,282282,301301,360360,385385,073079,105108,177177,363363,092092,127127,201201,268268,346346,145145,192192,288288,358358
G4_2PS_6C_10,119119,196196,279279,301301,352352,382385,082082,105108,177179,372372,090092,127127,201201,268279,346346,145145,192192,291291,344358
G4_2PS_6C_11,119119,196196,279279,301301,352352,385385,073073,105108,177177,372372,090092,127127,201201,268268,346346,145145,192192,291291,358358
G4_2PS_6C_12,119119,196196,279282,301301,352352,385385,082082,108108,177177,369372,090092,127127,201201,268268,346346,145145,194194,288288,358358
G4_2PS_6C_13,119119,193196,279282,301301,352360,382385,082082,105108,177179,363372,090092,123127,201201,268268,346346,145145,192192,291291,344358
G4_2PS_6C_14,119119,196196,279282,301301,352352,382385,082082,105108,177179,363372,090090,127127,201201,268268,346346,145145,192194,291291,344358
G4_2PS_6C_15,119119,196196,282282,301301,360360,382382,079079,108108,179179,363363,090090,127127,201201,268268,346346,145145,194194,291291,344344
G4_2PS_6C_16,119123,196196,279282,301301,352360,385385,082082,105108,177177,372372,090092,127127,201201,268268,346346,145145,192192,288291,358358
G4_2PS_6C_17,123123,196196,282282,301301,352352,385385,073079,105108,177177,372372,090090,127127,201201,268268,346346,145145,194194,288288,358358
G4_2PS_6C_18,119119,196196,279279,301301,352352,385385,082082,105108,177177,372372,090092,123127,201201,268268,346346,145145,192192,291291,358358
G4_2PS_6C_19,119123,196196,279282,301301,352360,382382,082082,105108,179179,372372,090092,127127,201201,268268,346346,145145,192192,291291,344358
G4_2PS_6F_01,119119,196196,279282,301301,360360,382382,073079,105108,179179,363372,092092,127127,201201,268268,346346,145145,194194,291291,344344
G4_2PS_6F_02,119123,196196,279282,301301,352360,385385,073079,105108,177177,372372,090092,127127,201201,268279,346346,145145,192192,291291,358358
G4_2PS_6F_03,119119,196196,279282,301301,360360,382382,073079,105108,179179,372372,092092,127127,201201,268268,346346,145145,194194,291291,344344
G4_2PS_6F_04,119123,196196,279282,301301,352352,382382,082082,105108,179179,372372,090092,127127,201201,268279,346346,145145,194194,291291,344344
G4_2PS_6F_05,119119,196196,282282,301301,352352,382382,073079,105108,179179,372372,090092,127127,201201,268268,346346,145145,192194,291291,344344
G4_2PS_6F_06,119123,196196,281281,301301,352352,382385,082082,105108,177177,372372,090092,127127,201201,268279,346346,145145,194194,288291,344358
G4_2PS_6F_07,119123,196196,279282,301301,352352,382385,082082,105108,177179,372372,090092,127127,201201,268279,346346,145145,192194,291291,344358
G4_2PS_6F_08,119123,196196,279282,301301,352360,382382,073079,105108,177179,372372,092092,127127,201201,268268,346346,145145,192194,288291,344344
G4_2PS_6F_09,119123,196196,282282,301301,352352,382382,073079,105108,179179,363372,090092,127127,201201,268268,346346,145145,192194,291291,344344
G4_2PS_6F_10,119119,196196,282282,301301,352360,385385,082082,105108,177177,372372,090092,127127,201201,268268,346346,145145,192192,291291,358358
G4_2PS_6F_11,119123,196196,282282,301301,352360,382382,082082,105108,179179,363372,090092,127127,201201,268279,346346,145145,192194,291291,344344
G4_2PS_6F_13,119119,196196,282282,301301,352360,385385,082082,105108,177177,372372,090090,127127,201201,268268,358358,145145,192192,291291,358358
G4_2PS_6F_14,119119,196196,282282,301301,352352,382382,073073,105108,179179,372372,090092,127127,201201,268268,343343,145145,194194,288291,344344
G4_2PS_6F_15,119119,196196,279282,301301,352352,382382,082082,105108,179179,372372,090090,127127,201201,268268,346346,145145,194194,288291,344344
G4_2PS_6F_16,119119,196196,282282,301301,352352,382382,073079,105108,179179,372372,090092,127127,201201,268268,346346,145145,192192,291291,344344
G4_2PS_6F_17,119119,196196,282282,301301,352352,382382,082082,105108,179179,372372,090090,127127,201201,268268,346346,145145,192192,291291,344344
G4_2PS_6F_18,119119,196196,282282,301301,352352,382382,073073,105108,179179,372372,090092,127127,201201,268268,346346,145145,192194,291291,344344
G4_2PS_6F_20,119123,196196,282282,301301,352360,382382,000000,105108,179179,372372,092092,127127,201201,268268,346346,145145,194194,291291,344344
G4_2PS_6F_21,119119,196196,282282,301301,352360,385385,000000,105108,177177,372372,090092,127127,201201,268279,346346,145145,192192,291291,358358
G4_3PL_1C_01,119119,196196,282282,301301,352352,382382,082082,105108,175175,372372,090090,123123,201201,266266,346346,148148,194194,288288,363363
G4_3PL_1C_02,119119,193193,282282,301301,352352,385385,082082,105108,177177,372372,092092,127127,201201,266266,346346,148148,194194,288288,344344
G4_3PL_1C_03,119119,196196,282282,301301,352352,382382,082082,105108,177177,372372,090090,127127,201201,268268,346346,148148,194194,291291,358358
G4_3PL_1C_04,119119,196196,285285,301301,352352,382382,082082,105108,175179,369372,088092,123127,201201,266268,346346,148148,192194,288288,363363
G4_3PL_1C_05,119119,196196,285285,301301,352352,382382,082082,105108,179179,372372,090090,121121,201201,268268,346346,148148,194194,291291,344344
G4_3PL_1C_06,119119,193196,282282,301301,362362,382385,082082,105108,175177,372372,090092,127127,201201,266268,360360,148148,190194,288291,363363
G4_3PL_1C_07,119119,196196,282282,301301,362362,382382,082082,108111,179179,372372,092092,127127,201201,268268,346346,148148,194194,291291,344344
G4_3PL_1C_08,119119,193196,279285,301301,362362,382385,082082,108108,175177,372372,088092,121127,201201,266268,346346,148148,192192,288291,344363
G4_3PL_1C_09,119119,193196,282282,301301,352362,385385,082082,105108,177177,372372,090090,127127,201201,266268,346346,148148,194194,288291,344344
G4_3PL_1C_10,119119,196196,279279,301301,352352,382382,082082,105108,179179,372372,092092,121121,201201,268268,346346,148148,194194,288288,363363
G4_3PL_1C_11,119119,196196,282282,301301,352362,382385,082082,105108,177179,372372,090090,127127,201201,266268,360360,148148,194194,291291,344363
G4_3PL_1C_12,119119,193193,282282,301301,362362,382382,082082,105108,175175,372372,092092,121121,201201,268268,362362,148148,190190,291291,363363
G4_3PL_1C_13,119119,196196,282282,301301,352352,385385,082082,105108,177177,372372,088088,127127,201201,266266,360360,148148,192192,288288,344344
G4_3PL_1C_15,119119,193193,279282,301301,362362,382385,082082,108108,175177,372372,088092,121127,201201,266268,346346,148148,192194,291291,344363
G4_3PL_1C_16,119119,196196,285285,301301,352352,385385,000000,108111,177177,372372,088088,123123,201201,266266,346346,148148,194194,291291,344344
G4_3PL_1C_17,119119,196196,282285,301301,352352,382382,082082,105108,179179,372372,092092,123127,201201,266268,346346,148148,194194,288291,363363
G4_3PL_1C_18,119119,193193,279282,301301,352362,385385,082082,108108,177177,372372,088090,121127,201201,268268,346346,148148,192194,288291,344344
G4_3PL_1C_19,119119,193196,282282,301301,362362,385385,082082,105108,177177,372372,088090,123127,201201,266268,346346,148148,192194,288291,344363
G4_3PL_1F_01,119119,196196,282285,301301,362362,385385,082082,108108,177177,369372,088092,121127,201201,266266,346346,148148,194194,288288,344344
G4_3PL_1F_02,119119,196196,282282,301301,362362,382382,000000,105108,179179,372372,090090,127127,201201,268268,346346,148148,190190,291291,363363
G4_3PL_1F_03,119119,196196,282282,301301,362362,382382,000000,108111,179179,372372,090090,121121,201201,268268,346346,148148,194194,288288,363363
G4_3PL_1F_04,119119,193196,282282,301301,362362,382385,082082,108108,177177,372372,088090,121123,201201,266268,346346,148148,194194,288288,344358
G4_3PL_1F_05,119119,193196,282282,301301,352362,382385,082082,108108,177177,372372,090090,121127,201201,268268,346346,148148,194194,288291,358358
G4_3PL_1F_06,119119,193193,282282,301301,362362,385385,082082,105108,177177,372372,092092,127127,201201,268268,346346,148148,190190,291291,344344
G4_3PL_1F_07,119119,196196,282282,301301,362362,385385,000000,108111,177177,372372,088090,121123,201201,266268,346346,148148,194194,288291,344344
G4_3PL_1F_08,119119,193193,282282,301301,362362,382382,000000,108111,175175,372372,090090,127127,201201,268268,346346,148148,190190,288288,363363
G4_3PL_1F_09,119119,196196,282285,301301,352362,382385,082082,108108,175177,372372,088090,121123,201201,266268,346346,148148,194194,288288,344363
G4_3PL_1F_10,119119,193196,282282,301301,362362,382385,082082,108108,177177,372372,088092,121123,201201,266268,346346,148148,194194,288288,344358
G4_3PL_1F_11,119119,196196,282282,301301,352352,382382,082082,108108,175175,372372,090092,121127,201201,268268,346346,148148,194194,288288,363363
G4_3PL_1F_12,119119,196196,282285,301301,352362,385385,082082,108108,177177,369372,090092,123123,201201,268268,346346,148148,194194,288291,344344
G4_3PL_1F_13,119119,196196,282282,301301,352362,385385,082082,105108,177177,372372,088090,121123,201201,266268,346346,148148,194194,288288,344344
G4_3PL_1F_14,119119,196196,282282,301301,352352,382382,082082,108108,175175,372372,090092,121127,201201,268268,346346,148148,194194,288288,363363
G4_3PL_1F_15,119119,196196,282285,301301,352362,382385,082082,108111,175177,372372,088088,121123,201201,266266,346346,148148,194194,288288,344363
G4_3PL_1F_16,119119,196196,282282,301301,352352,382382,082082,108108,175179,372372,090090,121127,201201,268268,346346,148148,194194,288291,363363
G4_3PL_1F_17,119119,193196,282282,301301,362362,382385,082082,108108,177177,372372,088092,121123,201201,266268,346346,148148,194194,288288,344358
G4_3PL_1F_18,119119,196196,282285,301301,352362,382385,000000,108111,175177,372372,088088,121123,201201,266266,346346,148148,194194,288288,344363
G4_3PL_1F_19,119119,196196,282282,301301,352352,382382,082082,108108,175179,372372,090090,121127,201201,268268,346346,148148,194194,288291,363363
G4_3PL_1F_20,119119,196196,282282,301301,352362,385385,082082,105108,177177,372372,088090,121123,201201,266268,346346,148148,194194,288288,344344
G4_3PL_1F_21,119119,196196,282282,301301,352362,385385,082082,105108,177177,372372,088090,121123,201201,266268,346346,148148,194194,288288,344344
G4_3PL_4C_01,119119,193196,279279,301301,352352,382385,073073,105108,177177,372372,090090,121121,201201,268268,346346,148148,192194,291291,344358
G4_3PL_4C_02,119119,193193,279279,301301,362362,382382,076076,105108,175177,372372,088092,123127,201201,266268,346346,148148,194194,288288,358363
G4_3PL_4C_03,119119,193196,279285,301301,352352,382385,073073,105108,177179,372372,088090,123127,201201,266268,360360,148148,194194,291291,344363
G4_3PL_4C_04,119119,193196,279285,301301,362362,382385,076076,105108,175177,372372,092092,123123,201201,268268,360360,148148,194194,291291,344363
G4_3PL_4C_05,119119,193193,279279,301301,362362,385385,076076,105108,177177,372372,092092,123123,201201,268268,360360,148148,190190,288288,344344
G4_3PL_4C_06,119119,193196,279279,301301,362362,385385,076082,108108,177177,372372,088090,121127,201201,266268,346346,148148,190194,291291,344344
G4_3PL_4C_07,119119,193193,279279,301301,362362,385385,076082,108108,177177,372372,088088,123123,201201,266266,346346,148148,194194,291291,344344
G4_3PL_4C_08,119119,193196,279285,301301,352352,385385,076082,108108,177177,372372,088092,123123,201201,266268,346346,148148,190194,288291,344344
G4_3PL_4C_09,119119,193193,279285,301301,362362,385385,076082,108108,177177,372372,090090,123127,201201,268268,346346,148148,192194,275291,344344
